,Unnamed: 0,id,text,sentiment
3071,6289,8343, астан сентябрь казахстанский фонд развитие социальный проект рамка новое конкурс юный талант быть оплачивать поездка ребёнок спортивный творческий конкурс сообщить прессслужба фондаосновный цель конкурс поддержка талантливый молодёжь сохранение развитие казахстанский культура благотворительный проект юный талант предполагать покрытие фонд транспортный расход детейгражданин республика казахстан не достигнуть летний возраст детский творческий спортивный коллектив участие спортивный соревнование творческий проект конкурс кроме тот если участник относиться категория социально уязвимый слой население фонд мочь оплатить транспортный расход сопровождать лицо проинформировать фонд передавать как пояснить прессслужба участие необходимый изучить конкурсный документация заполнить заявка указание весь информация конкурсесостязание заявка прилагать документ проходить проверка предмет соответствие правило экспертиза проектный менеджер заявка также рассматривать конкурсный комиссия состав который входить известный профессионал творческий человек певец музыкант художник спортсменызаявка предоставление проездной грант подаваться фонд не менее чем календарный день начать мероприятие рубеж календарный день казахстан страна снгфонд гордиться казахстанский молодёжь верить что она достойно представить казахстан международный республиканский состязание подчеркнуть прессслужбепросмотр авторский право материал агентство,1
3073,6293,8347, казыбекбийский районный суд караганда вынести приговор летний житель алматы который ограбить друг банкомат банк тот миллион передавать корреспондент агентство аайдос признать виновный совершение уголовный правонарушение предусмотренный число число ук назначить он дать статья наказание вид лишение свобода срок год конфискация отбывание наказание исправительный колония общий режим сказать облсуд согласно материал дело июль это год аайдос вместе приятель просверлить отверстие банкомат банк доступ еррклавиатура устройство считывание банковский карта он подельник отрезать картридер банкомат устройство считывание банковский карта через самодельный шнур они подключиться ноутбук который быть установить специальный программный обеспечение предназначить доступ управление диспенсеров устройство хранение выдача наличный деньга попытаться банкомат осуществить снятие весь иметься денежный средство размер большой тот миллион однако они быть заметить аайдосали задержать место преступление он друг удаться скрыться отношение он материал выделить отдельный судебный производство,0
3074,6297,8351, неизвестный лицо создать несколько страница название министерство здравоохранение казахстан настоящий министерство создание этот аккаунт поспешить опровергнуть люба информация разместить они не являться официальный позиция министерство здравоохранение социальный развитие республика казахстан сегодняшний день мзср не иметь официальный страница указанный социальный сеть говориться сообщение прессслужба ведомство связь это факт министерство здравоохранение социальный развитие направить письмо министерство информация коммуникация принятие соответствующий мера мзср подчёркивать что весь достоверный информация разместить официальный сайт ведомство,0
3077,6311,8365, сентябрь год база школылицей кызылординский область начаться реализация проект обучение английский язык методика технология назарбаев интеллектуальный школа казахскотурецкий лицей передавать корреспондент этот цель областной бюджет предназначить миллион тенг рассказать начальник областной управление образование бакытжан сайлыбаев это средство проведение тренинг педагог информационнокоммуникационный технология повышение квалификация учитель информатика английский язык подключение школа ресурс онлайнобразованиядлить обучение английский язык учитель начальный класс основный школьный предмет воспитатель дошкольный учреждение база кызылординский гуманитарный колледж имманшук мамет подписать меморандум международный общественный фонд катедлить подключение школа область система электронный обучение оснащение необходимый оборудование областной бюджет выделить миллион тенг это средство районный городской бюджет быть подключить школа теперь система электронный обучение обеспечить школа область,1
3078,6312,8366, самолёт компания совершить сентябрь экстренный посадка международный аэропорт рига проблема передний шасси он заклинить это писать местный агентство самолёт рейс ригацюрих не выдвинуться передний шасси после что экипаж принять решение совершить посадка только задний шассивый время аварийный посадка борт находиться пассажир также четыре член экипаж никто не пострадалисходить тот что слышный видеозапись посадка не сопровождаться ни удар ни громкий звук некоторый пассажир зааплодировать после приземление,0
3081,6320,8374, итог первое год присутствие рынок санктпетербург занять общий объём продажа весь автомобиль отечественный марка смотреть весь фото новость завтра отмечать ровно год момент старт продажа россия сдать экзамен пдд прямо сейчас дать группа ладацентр который входить объединить автомобильный корпорация андрей ивойлов управлять три автосалон петербург наибольший популярность пройти год северный столица пользоваться два комплектация они соответственно прийтись модель самый доступный комплектация оказаться наименее востребовать покупка год присутствие модель рынок город прийтись автомобиль механический коробка передача большой всего покупатель выбирать машина белый чёрный серый коричневый цветок управлять группа ладацентр андрей ивойлов отмечать что пройти год изменить не только свой имидж образ автоваз целое автолюбитель стать менее настороженно относиться модель бренд который она представлять покупатель он слово поверить что это достойный автомобиль который ни дизайн ни качество не уступать иномарка тот они более доступный сегодня рынок ждать следующий автоваз дебют это быть новый прорыв концерн который создать дополнительный предпосылка рост он доля рынок резюмировать андрей ивойлов автосалон ладацентр доля выше чем весь санктпетербург составлять общий объём реализовать автомобиль итог месяц год группа ладацентр занимать рынок санктпетербург этот период три салон группа быть реализовать новый автомобиль отечественный бренд смотреть весь фото новость,1
3082,6321,8375, обнаружение залежь лёгкий нефть газа девонский отложение подсолевой поднятие ансаган сообщить министерство энергетика республика казахстан месторождение ансаган расположить жылыойский район атырауск область как отмечаться выявить нефтегазоносный горизонт залегать относительно глубокий чем тенгизский месторождение возможный запас месторождение оцениваться высоко планировать большой объесть геологоразведочный работа направить подтверждение прогнозировать ресурс углеводород получение высокий дебетовый лёгкий нефть ансаган подтверждать большой ресурсный потенциал подсолевой отложение больший глубина указанный территория говориться сообщение перспектива планироваться проведение оценочный работа месторождение ансаган расширение геологоразведочный работа весь контрактный территория постановка поисковоразведочный бурение перспективный площадь максат прорва глубокий другой подтвердить детальный сейсморазведочный исследование дать ведомтсть февраль год быть подписать контракт алмэкс плюс право недропользование проведение разведка углеводородный сырьё подсолевой отложение атырауск мангистауск область исключение надсолевой структура месторождение участок площадь геологический отвод составлять квкм глубина отвод подошва надсолевой отложение поверхность кристаллический фундамент фирма алмэкс плюс создать июль год геологоразведочный работа начать год,1
3085,6329,8383, экспорт текстильный изделие казахстанский фабрика год составить миллион доллар первое полугодие год экспорт текстиль текстильный изделие составить миллион доллар увеличиться сравнение аналогичный период прошлое год информировать миа казинформ ссылаться национальный агентство экспорт инвестиция дать агентство экспорт текстильный изделие казахстанский фабрика год составить миллион доллар наблюдаться увеличение экспорт предмет одежда принадлежность одежда поставка который год составить миллион доллар что выше показатель год первое полугодие год экспорт текстиль текстильный изделие составить миллион доллар увеличиться сравнение аналогичный период прошлое год увеличиться экспорт предмет одежда принадлежность одежда раз миллион доллар говориться отчёт национальный агентство экспорт инвестиция ежегодно поддерживать отечественный производитель текстильный продукция выход зарубежный рынок только это год инструмент государственный поддержка воспользоваться предприятие фото источник,1
3088,6334,8388, дмитрий мазоренко ластьрейтинговый агентство снизить долгосрочный рейтинг цеснабанка уровень агентство также подтвердить прежний рейтинг казкоммерцбанк народный банка атфбанка банка центркредит сбербанк стабильный прогноз сообщать четверг прессслужба,1
3091,6339,8393, безусловно свой вклад восстановление отрасль вносить госпрограмма льготный автокредит желающий взять автомобиль госпрограмма хоть отбавлять фон крах автомобильный рынок восемь месяц быть продать всего тысяча тысяча автомобиль не менее дать союз предприятие автомобильный отрасль казахстан казавтопром рыночный доля автомобиль отечественный сборка итог август достигнуть что стать хороший результат история отраслипятёрка наиболее востребовать бренд легковой авто казахстанский сборка итог восемь месяц год составить список марка легковой автомобиль предлагать отечественный предприятие войти также,1
3092,6341,8395, куандык бишимбаев арестовать сегодня астан суд избрать мера пресечение эксминистр национальный экономика ближний два месяц он быть содержаться стража задержание бишимбаев стать известно три день назад национальный бюро противодействие коррупция сообщить что бывший член правительство подозревать неоднократный получение взятка особо крупный размер причём совершаться преступление сговор группа лицо другой подробность ведомство не сообщить известно что речь идти деятельность холдинг байтерек который бишимбаев возглавлять три год тот как стать министр антикоррупционный ведомство проводить расследование отношение руководство дочерний компания холдинг байтерек следствие полагать что топменеджер лоббировать интерес строительный компания участие государственный закупка рамка программа нрло,0
3093,6342,8396, стоить обозначить что окончательно план быть утвердить подписать декабрь именно этот дата назначить собрание начальник компания автомобильный компания автоваз озвучить свой предварительный индустриальный план год согласно документ основной усилие ижевский производственный предприятие быть ориентировать производство новый модель лада некоторый главный пункт планирование разместить сми частность стать известно что следующий год быть последний модель лада однако после год лада быть снятой производство количество модификация лада рынок возрастить раз тысяча стоить обозначить что план год предполагать выпуск тысяча авто подлинный число фактический результат уходить год пока не озвучить институт религия политика не нести ответственность содержание информация который размещать пользователь ресурс возрастной категория интернетсайт редакция сайт институт религия политика общий сумма автоваз год быть произвести авто лада иностранный марка совместный завод автоваз быть выпустить шеврол нива продолжиться сборка чечня быть работать недалёкий прошлое возобновить свой работа компания суперавто небольшой количество машина планироваться выпустить сила дочерний учреждение лада спорт висавто быть производиться менее вседорожный лада лада калин не сойти конвейер завод азияавто который находиться казахстан расширить собственный ассортимент начать производить модель вест,1
3094,6343,8397, цель диверсификация перечень оказывать услуга также увеличение грузопоток перевалка зерновой культура через порт актау далее третье страна акционерный общество астык транс принять решение снижение стоимость предоставление вагон ноябрь весь клиент без исключение напомнить как ранее информировать казахзерно потребный парк полный обеспечение перевозка казахстанский зерновой груз перевозка новое урожай оцениваться уровень не менее тысяча единица урожай зерно порядок миллион тонна прогноз экспорт зерновой учёт мука зерновой эквивалент текущий сельхозгода июль июнь год составлять миллион тонна это чуть выше сельхозгода когда быть экспортировать миллион тонна зерновой как сообщить заместитель председатель продкорпорация сабит кашкимбай основной объём экспорт уйти средний азия это традиционный рынок казахстан миллион тонна афганистан миллион иран порядок тысяча тонна китай тысяча тонна азербайджан тысяча тонна грузия тысяча тонна россия информация прессслужба грузовой перевозка итог месяц год быть погрузить зерно миллион тонна мука миллион тонна,1
3096,6346,8400, количество вкладчик выбрать метод вебинформирование единый накопительный пенсионный фонд декабрь год составлять миллион человек доля пользователь онлайн услуга енпф год вырастить декабрь обзор пользователь интернетуслуга енпф декабрь декабрь всего год число абонент фиксировать интернет вырастить тысяча миллион они тысяча количество новый абонент сельский местность всего тысяча год количество интернетабонент вырастить почти вдвое это показатель сесть подскочить почти втрое интернетизация охватывать весь больший количество вкладчик миллион вкладчик пенсионный фонд миллион клиент предпочитать дистанционный интернетуслуга визит отделение енпф что составлять весь вкладчик год ранее через интернетресурс мобильный приложение фонд информация свой накопление предпочитать получать миллион вкладчик ещё тысяча клиент получать выписка свой электронный адрес ещё один инструмент получение информация свой накопление вкладчик енпф являться портал электронный правительство где получение выписка свой пенсионный накопление требоваться ключ момент запуск услуга через портал декабрь год быть получить тысяча выписка сравнение год ранее количество выписка составлять всего тысяча поделиться,1
3097,6350,8404, шанхай между казахстан китай подписать соглашение миллиард доллар сегодня итог провести шанхай казахстанскокитайский круглый стол вопрос развитие индустриальноинвестиционный сотрудничество участие первое заместитель премьерминистр бакытжан сагинтаев подписать коммерческий соглашение миллиард доллар сообщать казинформэтый соглашение финансирование строительство интегрировать газохимический комплекс гатырау между государственный банк развитие китай гбрк сумма миллиард доллар казахстанский сторона документ подписать заместитель председатель правление азамат атантая китайский заместитель руководитель синьцзянский филиал гбрк лю таомеморандум взаимопонимание между национальный палата предприниматель атамекен компания предоставлять электронный площадка оптовый торговля документ подписать заместитель председатель атамекен нуржан альтаев заместитель председатель правление юнмеморандум взаимопонимание сотрудничество между атамекен комитет содействие международный торговля ксмт гшанхай документ подписать нальтаев председатель ксмт гшанхай ян цзяньжунмеморандум взаимопонимание между национальный агентство экспорт инвестиция компания документ подписать председатель правление борисбия жангуразовый заместитель председатель правление юннапомнить что мероприятие организовать национальный агентство экспорт инвестиция председатель он правление борисбия жангуразовый выступить модераторомть круглый стол принять участие свыше человек министр инвестиция развитие женис касымбек вицеминистр сельский хозяйство гульмира исаев представитель национальный палата предприниматель атамекен группа компания аллюр сарыаркаавтопром ряд другой казахстанский фирма китайский цинхуа другой компания фонд шёлковый путь банка китай государственный банка развитие китай садык акижан,1
3098,6352,8406, глава железнодорожный ведомство азербайджан казахстан турция грузия подписать баку меморандум взаимопонимание перспектива развитие транскаспийский международный транспортный маршрут тмтм четырехсторонный встреча который участвовать глава азербайджанский железный дорога джавид гурбановый президент казахстанский железный дорога канат алпысбаев гендиректор турецкий железный дорога веяться курт председатель грузинский железный дорога мамука бахтадзе сторона обсудить перспектива развитие тмтм вопрос повышение грузоперевозка это маршрут оптимизация тариф писать цтс напомнить апрель баку быть подписать соглашение создание транскаспийский международный транспортный консорциум между железнодорожный ведомство азербайджан грузия казахстан член консорциум стать азербайджанский ооо казахстанский грузинский ооо состав наблюдательный совет войти один представитель каждый компаниичлен консорциум он председатель избранный замглавы азербайджанский железный дорога игбал гусейнов поздний украинский укрзализницть укрферри также молдавский стать член координационный комитет,1
3099,6353,8407, сентябрь стадион сош провести первенство минифутбол программа спартакиада летний олимпийский национальный народный вид спорт среди команда физический культура предприятие организация городапый итог первенство распределить призовой место место занять сборная команда богатырь комиро два место оказаться сборная команда грэс третье место сборная команда богатырь победитель наградить грамота денежный приз отдел физический культура спорт акимат город экибастуз городской отдел физический культура спорт акимат город экибастуз поздравлять призёр спортсмен,1
3103,6359,8413, октябрь казань рамка программа импортозамещение состояться открытие производственный линия сборка высокоточный датчик давление километр предприятие нефтегазохимический комплекс научнопроизводственный предприятие гкс стать один единственный россия кома компания выдать лицензия подобный производство подобный сборочный производство мир насчитываться всего три сша индия китай руководство определить приоритетный российский проект создание дать линия отложить заявка другой страна выставка нефть газ нефтехимия год казань между гкс быть подписать контракт поставка сборочный линия инвестиция собственный средство гкс впервые сборочный линия создать база инжиниринговый независимый партнёр не база локальный подразделение реализация контракт занять планировать месяц цель проект развитие отечественный производство контрольноизмерительный прибор общий стоимость проект миллион евро проектный мощность датчик давление километр год,1
3104,6360,8414, достигнуть соглашение сотрудничество между оператор государственный жилищный программа казахстан кыргызский республика встреча провести казахстанский ипотечный компания кыргызский коллега декабрь минувший год завершиться подписание меморандум сотрудничество между два компания руководство казахстанский ипотечный компания государственный ипотечный компания республика кыргызстан подписать меморандум сотрудничество документ закреплять намерение казахстанский кыргызский компания обмен опыт сфера деятельность рынок ипотечный кредитование представитель сторона интересовать направление строительство предоставление арендный жильё организация работа развитие система ипотечный кредитование обучение повышение квалификация сотрудник также участие форум конференция круглый стол другой профессиональный мероприятие кыргызский коллега ознакомиться работа весь подразделение казахстанский ипотечный компания действующий бизнеспроцесс программный обеспечение также посетить объект жильё реализовать рамка жилищный программа председатель правление государственный ипотечный компания республика кыргызстан шамкеев бактыбек абылкасым отметить что успешный опыт казахстанский оператор оказаться бесценный внедрение новшество организация работа реализация социально значимый жилищный программа кыргызстан сообщение сайт,1
3106,6364,8418, отметить день индустриализация петроказахстан ойл продактс шымкентский нефтеперерабатывающий завод войти число победитель республиканский конкурс социальный ответственность бизнес парызть номинация вклад экология это два такой награда один быть год чествование победитель рамка день индустриализация участие глава государство нурсултан назарбаев прошлый столичный центр казмедиаорталыга премьерминистр бакытжан сагинтаев вручить награда вицепрезидент модернизация развитие пкопа аслан мынбаев такой честь один флагман отечественный индустрия удостоиться успех совершенствование экологический менеджмент год предприятие внедрить международный стандарт экологический менеджмент исо оно подтвердить соответствие система менеджмент требование стандарт компания задействовать мониторинг эмиссия загрязнять вещество окружающий среда предприятие постоянный основа проводить биорекультивация загрязнить почва свой территория запустить утилизация вторичный отход нефтепереработка нефтешламовый также пирофорный соединение заключить меморандум социальный ответственность бизнес регион благоустройство озеленение область город район ежегодно вести посадка дерево кустарник санитарнозащитный зона пкопа только это год увеличить они число дать акжолово,1
3107,6369,8423, декабрьский праздничный день казахстан ввести дополнительный пассажирский поезд фото кроме тот планироваться запуск новый скоростной поезд цель обеспечение перевозка пассажир период праздничный день день первое президент день независимость новый год запланировать включение порядок дополнительный вагон пассажирский поезд сообщать прессслужба пассажирский перевозка настоящее время рассматриваться вопрос назначение дополнительный пассажирский поезд сообщение алматыастать алматысть алматыарыся кроме тот планироваться запуск новый скоростной поезд алматыастать декабрь год алматышымкент январь год который быть сформировать вагон отечественный производство тлпартальго широкий кузов новый модификация получение более подробный информация обращаться справочный железнодорожный вокзал единый справочный служба источник сообщение сайт,1
3108,6372,8426, операционный поддержка июльский визит оказывать мир национальный палата предприниматель атамекен содействие посольство республика казахстан республика польша республика польша польский сторона быть участвовать представитель компания сфера сельскохозяйственный машиностроение энергетический сектор альтернативный энергетика представить пищевой промышленность также национальный авиакомпания польша казахстанский сторона принять участие национальный инфокоммуникационный холдинг зерд казагропродукт самрукэнерго астан экспо коктема агросервис союз картофелевед союз машиностроитель верный капитал национальный агентство развитие местный содержание холдинговый группа алмэкс ассоциация развитие малое средний бизнес инвестиционный фонд казахстан трилиса казагрофинанс польскоказахстанский центр бизнес томирис казэкспортгарант казахстанский центр государственночастный партнерство другой компания пятница июль запланировать визит польский бизнесделегация город караганда,1
3111,6377,8431, сотрудник энергетический отрасль североказахстанский область отметить профессиональный праздник нынешний год этот день знаменательный представитель петропавловский тэц который отмечать летний юбилей поздравлять энергетик регион аким область ерик султан отметить что энергетика всегда быть оставаться базовый системообразующий отрасль экономика североказахстанский область энергетический отрасль успешно развиваться стабильно улучшать свой экономический финансовый показатель энергетика регион всегда достойно выполнять свой основный задача зимой летом зной стужа вы подавать свет тепло дом квартира североказахстанец этот холодное зимний день мы особенно ценить ваш добросовестный благородный труд особый слово благодарность достойный ветеран отрасль который весь этот год свой самоотверженный труд создавать настоящее будущее энергетика сказать глава регион почётный грамота аким область быть наградить представитель сфера ещё вручить благодарственный письмо знаменательный дата энергетик поздравить президент центральноазиатский электроэнергетический корпорация еркын амирхан он также вручить награда объявить присвоение ряд почётный звание сотрудник севказэнерго собраться также обратиться генеральный директор севказэнерго леонид ларичев важный отметить что период год проект модернизация направить самый значительный средство момент основание теплоэлектроцентраль энергетика севказэнерго добиться высокий производственный показатель сравнение год установленный мощность станция вырастить составить выработка электроэнергия увеличиться миллиард квтч сегодня составлять миллиард квтч отметить леонид ларичев мероприятие ветеран петропавловский тэц быть удостоить звание ардагер энергетик ветеран энергетик,1
